Date,Google Analytics Source,Google Analytics Medium,Google Analytics Campaign,Google Analytics Content,Transactions,Revenue
2021-10-24,google,ppc,october_ppc_cookie_campaign,chocolate+cookies+today,232,"$62,772.24"
2021-10-24,facebook,paid_social,october_cookie_campaign,2340195723,0,$0.00
2021-10-24,instagram_stories,paid_social,october_cookie_campaign,2341547820,0,$0.00
2021-10-24,facebook,paid_social,october_cookie_campaign,2347458197,3,$756.30
2021-10-24,facebook,paid_social,october_cookie_campaign,2346072181,1,$258.28
2021-10-24,facebook,paid_social,october_cookie_campaign,2341694718,1,$289.27
2021-10-24,facebook,paid_social,october_cookie_campaign,2344469921,0,$0.00
2021-10-24,facebook,paid_social,october_cookie_campaign,2341365494,0,$0.00
2021-10-24,Facebook,paid_social,october_cookie_campaign,2347510410,5,$956.90
2021-10-24,bing,ppc,october_ppc_cookie_campaign,cookie+gift+bundle,46,"$12,917.26"
2021-10-24,facebook,paid_social,october_cookie_campaign,2346763930,1,$262.17
2021-10-24,instagram_stories,paid_social,october_cookie_campaign,2343120456,0,$0.00
2021-10-24,facebook,paid_social,october_cookie_campaign,2345041086,0,$0.00
2021-10-24,instagram_stories,paid_social,october_cookie_campaign,2345784317,2,$522.72
2021-10-24,instagram_stories,paid_social,october_cookie_campaign,2344337612,0,$0.00
2021-10-24,instagram_stories,paid_social,october_cookie_campaign,2345905323,0,$0.00
2021-10-24,amazon,programmatic,always_on_cookies,56790933026,22,"$5,116.32"
2021-10-24,facebook,paid_social,october_cookie_campaign,2343645835,0,$0.00
2021-10-24,facebook,paid_social,october_cookie_campaign,2343756859,0,$0.00
2021-10-24,google,ppc,october_ppc_cookie_campaign,cookies+wholesale,202,"$59,549.60"
2021-10-24,instagram_stories,paid_social,october_cookie_campaign,2348557655,4,"$1,161.56"
2021-10-24,facebook,paid_social,october_cookie_campaign,2348438397,0,$0.00
2021-10-24,pinterest,paid_social,october_cookie_campaign,89654196,0,$0.00
2021-10-24,pinterest,paid_social,october_cookie_campaign,89653701,0,$0.00
2021-10-24,facebook,paid_social,october_cookie_campaign,2343145229,0,$0.00
2021-10-24,Facebook,paid_social,october_cookie_campaign,2343648870,3,$892.05
2021-10-24,Facebook,paid_social,october_cookie_campaign,2340970988,4,$829.00
2021-10-24,bing,ppc,october_ppc_cookie_campaign,chocolate+cookies+today,56,"$10,667.44"
2021-10-24,google,ppc,october_ppc_cookie_campaign,cookies+order+online,238,"$61,061.28"
2021-10-24,wholesalersRus,affiliate,20_off_promo,wholesale_tid_9761,24,"$5,475.60"
2021-10-24,facebook,paid_social,october_cookie_campaign,2344439122,0,$0.00
2021-10-24,facebook,paid_social,october_cookie_campaign,2347689348,2,$526.50
2021-10-24,pinterest,paid_social,october_cookie_campaign,89651342,0,$0.00
2021-10-24,facebook,paid_social,october_cookie_campaign,2346249545,1,$196.76
2021-10-24,Facebook,paid_social,october_cookie_campaign,2342630915,3,$845.97
2021-10-24,facebook,paid_social,october_cookie_campaign,2342168712,1,$260.50
2021-10-24,facebook,paid_social,october_cookie_campaign,2345132842,1,$227.06
2021-10-24,Facebook,paid_social,october_cookie_campaign,2341277126,1,$197.19
2021-10-24,facebook,paid_social,october_cookie_campaign,2342514859,0,$0.00
2021-10-24,facebook,paid_social,october_cookie_campaign,2342240382,1,$237.66
2021-10-24,facebook,paid_social,october_cookie_campaign,2343171260,3,$801.84
2021-10-24,bing,ppc,october_ppc_cookie_campaign,oat+and+nut+cookies,42,"$11,325.72"
2021-10-24,google,ppc,october_ppc_cookie_campaign,oat+and+nut+cookies,242,"$44,126.28"
2021-10-24,Facebook,paid_social,october_cookie_campaign,2341979950,5,$902.45
2021-10-24,facebook,paid_social,october_cookie_campaign,2344541199,1,$278.91
2021-10-24,wholesalersRus,affiliate,20_off_promo,wholesale_tid_5678,20,"$3,669.40"
2021-10-25,pinterest,paid_social,october_cookie_campaign,89654196,0,$0.00
2021-10-25,facebook,paid_social,october_cookie_campaign,2344439122,0,$0.00
2021-10-25,facebook,paid_social,october_cookie_campaign,2344608667,0,$0.00
2021-10-25,facebook,paid_social,october_cookie_campaign,2345041086,0,$0.00
2021-10-25,instagram_stories,paid_social,october_cookie_campaign,2343120456,0,$0.00
2021-10-25,pinterest,paid_social,october_cookie_campaign,89651764,0,$0.00
2021-10-25,Facebook,paid_social,october_cookie_campaign,2341979950,1,$208.73
2021-10-25,facebook,paid_social,october_cookie_campaign,2343687120,0,$0.00
2021-10-25,facebook,paid_social,october_cookie_campaign,2348352637,0,$0.00
2021-10-25,bing,ppc,october_ppc_cookie_campaign,cookie+gift+bundle,25,"$7,191.25"
2021-10-25,instagram_stories,paid_social,october_cookie_campaign,2341713241,0,$0.00
2021-10-25,Facebook,paid_social,october_cookie_campaign,2340970988,2,$492.16
2021-10-25,facebook,paid_social,october_cookie_campaign,2347458197,5,"$1,326.60"
2021-10-25,facebook,paid_social,october_cookie_campaign,2343771880,0,$0.00
2021-10-25,facebook,paid_social,october_cookie_campaign,2344751613,1,$210.49
2021-10-25,wholesalersRus,affiliate,20_off_promo,wholesale_tid_9761,8,"$1,667.92"
2021-10-25,instagram_stories,paid_social,october_cookie_campaign,2345784317,1,$292.72
2021-10-25,instagram_stories,paid_social,october_cookie_campaign,2348557655,2,$458.80
2021-10-25,facebook,paid_social,october_cookie_campaign,2347100098,1,$291.38
2021-10-25,facebook,paid_social,october_cookie_campaign,2347300192,0,$0.00
2021-10-25,wholesalersRus,affiliate,20_off_promo,wholesale2_tid_8342,0,$0.00
2021-10-25,facebook,paid_social,october_cookie_campaign,2344235838,1,$267.92
2021-10-25,facebook,paid_social,october_cookie_campaign,2344469921,0,$0.00
2021-10-25,pinterest,paid_social,october_cookie_campaign,89650642,1,$258.46
2021-10-25,pinterest,paid_social,october_cookie_campaign,89651461,1,$218.27
2021-10-25,Facebook,paid_social,october_cookie_campaign,2343648870,1,$264.46
2021-10-25,bing,ppc,october_ppc_cookie_campaign,cookies+wholesale,27,"$6,869.07"
2021-10-25,facebook,paid_social,october_cookie_campaign,2346144342,0,$0.00
2021-10-25,facebook,paid_social,october_cookie_campaign,2342240382,0,$0.00
2021-10-25,instagram_stories,paid_social,october_cookie_campaign,2348672809,0,$0.00
2021-10-25,bing,ppc,october_ppc_cookie_campaign,cookie+vouchers,23,"$6,825.48"
2021-10-25,facebook,paid_social,october_cookie_campaign,2341365494,2,$536.58
2021-10-25,facebook,paid_social,october_cookie_campaign,2341968907,0,$0.00
2021-10-25,google,ppc,october_ppc_cookie_campaign,cookies+wholesale,103,"$19,646.22"
2021-10-25,facebook,paid_social,october_cookie_campaign,2343756859,0,$0.00
2021-10-25,Facebook,paid_social,october_cookie_campaign,2341424876,2,$430.18
2021-10-25,facebook,paid_social,october_cookie_campaign,2346384085,1,$233.05
2021-10-25,facebook,paid_social,october_cookie_campaign,2342763326,1,$290.15
2021-10-25,facebook,paid_social,october_cookie_campaign,2344541199,0,$0.00
2021-10-25,facebook,paid_social,october_cookie_campaign,2348601871,1,$274.53
2021-10-25,facebook,paid_social,october_cookie_campaign,2344482216,0,$0.00
2021-10-25,Facebook,paid_social,october_cookie_campaign,2342630915,3,$851.70
2021-10-25,facebook,paid_social,october_cookie_campaign,2342514859,0,$0.00
2021-10-25,pinterest,paid_social,october_cookie_campaign,89658228,0,$0.00
2021-10-25,Facebook,paid_social,october_cookie_campaign,2341277126,0,$0.00
2021-10-25,amazon,programmatic,always_on_cookies,56756903049,14,"$4,156.46"
2021-10-25,bing,ppc,october_ppc_cookie_campaign,cookies+order+online,23,"$4,530.77"
2021-10-25,facebook,paid_social,october_cookie_campaign,2346763930,1,$213.26
2021-10-25,facebook,paid_social,october_cookie_campaign,2348802358,0,$0.00
2021-10-25,facebook,paid_social,october_cookie_campaign,2340153859,1,$195.61
2021-10-25,instagram_stories,paid_social,october_cookie_campaign,2345905323,0,$0.00
2021-10-25,bing,ppc,october_ppc_cookie_campaign,chocolate+cookies+today,30,"$5,944.80"
2021-10-25,bing,ppc,october_ppc_cookie_campaign,oat+and+nut+cookies,22,"$6,517.72"
2021-10-25,google,ppc,october_ppc_cookie_campaign,oat+and+nut+cookies,120,"$34,278.00"
2021-10-25,facebook,paid_social,october_cookie_campaign,2340195723,0,$0.00
2021-10-25,amazon,programmatic,always_on_cookies,56790933026,12,"$3,563.40"
2021-10-25,google,ppc,october_ppc_cookie_campaign,chocolate+cookies+today,117,"$26,647.92"
2021-10-25,pinterest,paid_social,october_cookie_campaign,89653701,0,$0.00
2021-10-25,Facebook,paid_social,october_cookie_campaign,2347612187,1,$234.03
2021-10-25,instagram_stories,paid_social,october_cookie_campaign,2341547820,0,$0.00
2021-10-25,facebook,paid_social,october_cookie_campaign,2340219276,1,$229.63
2021-10-25,facebook,paid_social,october_cookie_campaign,2346249545,1,$196.33
2021-10-25,facebook,paid_social,october_cookie_campaign,2348209932,4,"$1,032.84"
2021-10-25,facebook,paid_social,october_cookie_campaign,2341694718,1,$282.20
2021-10-25,google,ppc,october_ppc_cookie_campaign,cookie+vouchers,106,"$24,295.20"
2021-10-25,pinterest,paid_social,october_cookie_campaign,89651342,4,$942.68
2021-10-25,google,ppc,october_ppc_cookie_campaign,cookie+gift+bundle,123,"$33,099.30"
2021-10-25,google,ppc,october_ppc_cookie_campaign,cookies+order+online,117,"$24,092.64"
2021-10-25,wholesalersRus,affiliate,20_off_promo,wholesale_tid_5678,10,"$1,934.50"
2021-10-25,facebook,paid_social,october_cookie_campaign,2343645835,0,$0.00
2021-10-25,facebook,paid_social,october_cookie_campaign,2343145229,0,$0.00
2021-10-25,facebook,paid_social,october_cookie_campaign,2348438397,0,$0.00
2021-10-25,facebook,paid_social,october_cookie_campaign,2343171260,1,$216.83
2021-10-25,pinterest,paid_social,october_cookie_campaign,89652298,3,$833.61
2021-10-25,facebook,paid_social,october_cookie_campaign,2346072181,1,$258.37
2021-10-25,pinterest,paid_social,october_cookie_campaign,89655052,0,$0.00
2021-10-25,facebook,paid_social,october_cookie_campaign,2344843950,1,$201.80
2021-10-25,facebook,paid_social,october_cookie_campaign,2344391120,3,$726.03
2021-10-25,Facebook,paid_social,october_cookie_campaign,2347510410,4,"$1,077.04"
2021-10-25,instagram_stories,paid_social,october_cookie_campaign,2344337612,0,$0.00
2021-10-25,facebook,paid_social,october_cookie_campaign,2347689348,2,$413.72
2021-10-25,facebook,paid_social,october_cookie_campaign,2342168712,2,$384.66
2021-10-25,instagram_stories,paid_social,october_cookie_campaign,2343736709,2,$547.60
2021-10-25,facebook,paid_social,october_cookie_campaign,2345132842,1,$234.04
2021-10-25,amazon,programmatic,always_on_cookies,56790903023,12,"$3,232.20"
2021-10-26,facebook,paid_social,october_cookie_campaign,2347300192,1,$278.38
2021-10-26,instagram_stories,paid_social,october_cookie_campaign,2348672809,3,$716.58
2021-10-26,google,ppc,october_ppc_cookie_campaign,cookie+gift+bundle,104,"$22,745.84"
2021-10-26,bing,ppc,october_ppc_cookie_campaign,oat+and+nut+cookies,22,"$3,978.92"
2021-10-26,pinterest,paid_social,october_cookie_campaign,89658228,0,$0.00
2021-10-26,facebook,paid_social,october_cookie_campaign,2344482216,1,$230.59
2021-10-26,facebook,paid_social,october_cookie_campaign,2342514859,0,$0.00
2021-10-26,wholesalersRus,affiliate,20_off_promo,wholesale_tid_5678,11,"$3,168.22"
2021-10-26,pinterest,paid_social,october_cookie_campaign,89651342,0,$0.00
2021-10-26,facebook,paid_social,october_cookie_campaign,2344843950,1,$276.59
2021-10-26,facebook,paid_social,october_cookie_campaign,2343145229,0,$0.00
2021-10-26,facebook,paid_social,october_cookie_campaign,2340153859,0,$0.00
2021-10-26,facebook,paid_social,october_cookie_campaign,2342763326,1,$214.03
2021-10-26,facebook,paid_social,october_cookie_campaign,2341694718,1,$235.13
2021-10-26,facebook,paid_social,october_cookie_campaign,2348438397,0,$0.00
2021-10-26,facebook,paid_social,october_cookie_campaign,2340195723,0,$0.00
2021-10-26,Facebook,paid_social,october_cookie_campaign,2340970988,2,$477.90
2021-10-26,Facebook,paid_social,october_cookie_campaign,2347612187,1,$238.06
2021-10-26,wholesalersRus,affiliate,20_off_promo,wholesale2_tid_8342,4,"$9,696.52"
2021-10-26,instagram_stories,paid_social,october_cookie_campaign,2343736709,1,$204.71
2021-10-26,facebook,paid_social,october_cookie_campaign,2341365494,2,$593.12
2021-10-26,pinterest,paid_social,october_cookie_campaign,89654196,0,$0.00
2021-10-26,Facebook,paid_social,october_cookie_campaign,2347510410,5,$932.75
2021-10-26,google,ppc,october_ppc_cookie_campaign,oat+and+nut+cookies,107,"$26,190.39"
2021-10-26,bing,ppc,october_ppc_cookie_campaign,cookies+order+online,27,"$6,500.25"
2021-10-26,bing,ppc,october_ppc_cookie_campaign,chocolate+cookies+today,29,"$5,838.57"
2021-10-26,facebook,paid_social,october_cookie_campaign,2346072181,1,$225.31
2021-10-26,facebook,paid_social,october_cookie_campaign,2347100098,1,$182.00
2021-10-26,facebook,paid_social,october_cookie_campaign,2347689348,1,$196.76
2021-10-26,instagram_stories,paid_social,october_cookie_campaign,2344337612,0,$0.00
2021-10-26,facebook,paid_social,october_cookie_campaign,2343645835,0,$0.00
2021-10-26,Facebook,paid_social,october_cookie_campaign,2341979950,1,$240.55
2021-10-26,amazon,programmatic,always_on_cookies,56756903049,11,"$2,297.13"
2021-10-26,bing,ppc,october_ppc_cookie_campaign,cookies+wholesale,29,"$7,674.85"
2021-10-26,facebook,paid_social,october_cookie_campaign,2344235838,0,$0.00
2021-10-26,pinterest,paid_social,october_cookie_campaign,89651461,0,$0.00
2021-10-26,Facebook,paid_social,october_cookie_campaign,2341424876,3,$842.40
2021-10-26,facebook,paid_social,october_cookie_campaign,2343771880,0,$0.00
2021-10-26,instagram_stories,paid_social,october_cookie_campaign,2343120456,0,$0.00
2021-10-26,Facebook,paid_social,october_cookie_campaign,2343648870,1,$203.08
2021-10-26,google,ppc,october_ppc_cookie_campaign,chocolate+cookies+today,122,"$23,847.34"
2021-10-26,facebook,paid_social,october_cookie_campaign,2344541199,1,$202.07
2021-10-26,facebook,paid_social,october_cookie_campaign,2344608667,2,$564.30
2021-10-26,facebook,paid_social,october_cookie_campaign,2348209932,4,$864.16
2021-10-26,Facebook,paid_social,october_cookie_campaign,2341277126,0,$0.00
2021-10-26,bing,ppc,october_ppc_cookie_campaign,cookie+gift+bundle,28,"$5,346.88"
2021-10-26,instagram_stories,paid_social,october_cookie_campaign,2341547820,0,$0.00
2021-10-26,instagram_stories,paid_social,october_cookie_campaign,2341713241,0,$0.00
2021-10-26,facebook,paid_social,october_cookie_campaign,2347458197,4,$871.88
2021-10-26,instagram_stories,paid_social,october_cookie_campaign,2348557655,3,$722.37
2021-10-26,facebook,paid_social,october_cookie_campaign,2343756859,0,$0.00
2021-10-26,facebook,paid_social,october_cookie_campaign,2344439122,0,$0.00
2021-10-26,google,ppc,october_ppc_cookie_campaign,cookie+vouchers,102,"$19,238.22"
2021-10-26,facebook,paid_social,october_cookie_campaign,2346763930,3,$666.12
2021-10-26,facebook,paid_social,october_cookie_campaign,2342168712,2,$445.38
2021-10-26,facebook,paid_social,october_cookie_campaign,2348352637,0,$0.00
2021-10-26,facebook,paid_social,october_cookie_campaign,2344751613,1,$180.59
2021-10-26,Facebook,paid_social,october_cookie_campaign,2342630915,3,$833.67
2021-10-26,facebook,paid_social,october_cookie_campaign,2345041086,0,$0.00
2021-10-26,bing,ppc,october_ppc_cookie_campaign,cookie+vouchers,20,"$5,635.00"
2021-10-26,facebook,paid_social,october_cookie_campaign,2342240382,2,$599.76
2021-10-26,google,ppc,october_ppc_cookie_campaign,cookies+wholesale,112,"$25,277.28"
2021-10-26,facebook,paid_social,october_cookie_campaign,2345132842,2,$563.76
2021-10-26,facebook,paid_social,october_cookie_campaign,2348601871,1,$182.71
2021-10-26,facebook,paid_social,october_cookie_campaign,2348802358,0,$0.00
2021-10-26,pinterest,paid_social,october_cookie_campaign,89655052,0,$0.00
2021-10-26,amazon,programmatic,always_on_cookies,56790933026,12,"$2,748.84"
2021-10-26,instagram_stories,paid_social,october_cookie_campaign,2345784317,2,$434.86
2021-10-26,facebook,paid_social,october_cookie_campaign,2346249545,1,$191.21
2021-10-26,facebook,paid_social,october_cookie_campaign,2341968907,1,$281.68
2021-10-26,facebook,paid_social,october_cookie_campaign,2340219276,1,$258.88
2021-10-26,facebook,paid_social,october_cookie_campaign,2344469921,0,$0.00
2021-10-26,facebook,paid_social,october_cookie_campaign,2343687120,1,$295.98
2021-10-26,wholesalersRus,affiliate,20_off_promo,wholesale_tid_9761,9,"$2,116.44"
2021-10-26,facebook,paid_social,october_cookie_campaign,2346144342,2,$491.78
2021-10-26,facebook,paid_social,october_cookie_campaign,2344391120,2,$561.82
2021-10-26,facebook,paid_social,october_cookie_campaign,2346384085,0,$0.00
2021-10-26,pinterest,paid_social,october_cookie_campaign,89650642,3,$658.77
2021-10-26,amazon,programmatic,always_on_cookies,56790903023,12,"$2,484.24"
2021-10-26,pinterest,paid_social,october_cookie_campaign,89652298,0,$0.00
2021-10-26,facebook,paid_social,october_cookie_campaign,2343171260,1,$221.02
2021-10-26,pinterest,paid_social,october_cookie_campaign,89653701,0,$0.00
2021-10-26,google,ppc,october_ppc_cookie_campaign,cookies+order+online,113,"$26,759.53"
2021-10-26,instagram_stories,paid_social,october_cookie_campaign,2345905323,0,$0.00
2021-10-26,pinterest,paid_social,october_cookie_campaign,89651764,0,$0.00
2021-10-27,facebook,paid_social,october_cookie_campaign,2346144342,2,$407.46
2021-10-27,bing,ppc,october_ppc_cookie_campaign,cookies+wholesale,20,"$5,430.20"
2021-10-27,instagram_stories,paid_social,october_cookie_campaign,2343736709,0,$0.00
2021-10-27,facebook,paid_social,october_cookie_campaign,2341694718,1,$239.14
2021-10-27,facebook,paid_social,october_cookie_campaign,2340219276,1,$187.31
2021-10-27,facebook,paid_social,october_cookie_campaign,2342514859,0,$0.00
2021-10-27,facebook,paid_social,october_cookie_campaign,2346384085,1,$255.48
2021-10-27,facebook,paid_social,october_cookie_campaign,2348438397,0,$0.00
2021-10-27,Facebook,paid_social,october_cookie_campaign,2347612187,1,$258.94
2021-10-27,facebook,paid_social,october_cookie_campaign,2342168712,3,$555.36
2021-10-27,google,ppc,october_ppc_cookie_campaign,oat+and+nut+cookies,113,"$22,216.93"
2021-10-27,instagram_stories,paid_social,october_cookie_campaign,2341547820,0,$0.00
2021-10-27,facebook,paid_social,october_cookie_campaign,2343756859,0,$0.00
2021-10-27,bing,ppc,october_ppc_cookie_campaign,cookie+gift+bundle,29,"$5,845.24"
2021-10-27,facebook,paid_social,october_cookie_campaign,2343645835,0,$0.00
2021-10-27,pinterest,paid_social,october_cookie_campaign,89651342,2,$391.16
2021-10-27,facebook,paid_social,october_cookie_campaign,2341968907,0,$0.00
2021-10-27,facebook,paid_social,october_cookie_campaign,2340153859,0,$0.00
2021-10-27,google,ppc,october_ppc_cookie_campaign,cookies+order+online,103,"$21,676.35"
2021-10-27,instagram_stories,paid_social,october_cookie_campaign,2343120456,0,$0.00
2021-10-27,facebook,paid_social,october_cookie_campaign,2344843950,1,$186.56
2021-10-27,facebook,paid_social,october_cookie_campaign,2342763326,0,$0.00
2021-10-27,bing,ppc,october_ppc_cookie_campaign,oat+and+nut+cookies,28,"$7,391.72"
2021-10-27,facebook,paid_social,october_cookie_campaign,2340195723,0,$0.00
2021-10-27,facebook,paid_social,october_cookie_campaign,2345041086,0,$0.00
2021-10-27,facebook,paid_social,october_cookie_campaign,2343771880,0,$0.00
2021-10-27,facebook,paid_social,october_cookie_campaign,2341365494,0,$0.00
2021-10-27,Facebook,paid_social,october_cookie_campaign,2347510410,3,$611.25
2021-10-27,Facebook,paid_social,october_cookie_campaign,2341424876,2,$545.12
2021-10-27,google,ppc,october_ppc_cookie_campaign,cookie+gift+bundle,116,"$29,012.76"
2021-10-27,facebook,paid_social,october_cookie_campaign,2343171260,0,$0.00
2021-10-27,facebook,paid_social,october_cookie_campaign,2347300192,3,$659.88
2021-10-27,facebook,paid_social,october_cookie_campaign,2344391120,4,$909.32
2021-10-27,pinterest,paid_social,october_cookie_campaign,89652298,0,$0.00
2021-10-27,facebook,paid_social,october_cookie_campaign,2346072181,0,$0.00
2021-10-27,instagram_stories,paid_social,october_cookie_campaign,2345905323,0,$0.00
2021-10-27,bing,ppc,october_ppc_cookie_campaign,chocolate+cookies+today,26,"$6,885.58"
2021-10-27,instagram_stories,paid_social,october_cookie_campaign,2348672809,2,$432.14
2021-10-27,pinterest,paid_social,october_cookie_campaign,89655052,3,$642.57
2021-10-27,bing,ppc,october_ppc_cookie_campaign,cookie+vouchers,22,"$6,596.26"
2021-10-27,wholesalersRus,affiliate,20_off_promo,wholesale_tid_5678,11,"$2,996.51"
2021-10-27,facebook,paid_social,october_cookie_campaign,2344439122,1,$220.15
2021-10-27,bing,ppc,october_ppc_cookie_campaign,cookies+order+online,24,"$6,180.24"
2021-10-27,facebook,paid_social,october_cookie_campaign,2347100098,1,$208.13
2021-10-27,facebook,paid_social,october_cookie_campaign,2344235838,2,$590.02
2021-10-27,instagram_stories,paid_social,october_cookie_campaign,2341713241,0,$0.00
2021-10-27,facebook,paid_social,october_cookie_campaign,2346249545,2,$576.28
2021-10-27,facebook,paid_social,october_cookie_campaign,2348209932,6,"$1,190.88"
2021-10-27,pinterest,paid_social,october_cookie_campaign,89658228,3,$571.29
2021-10-27,facebook,paid_social,october_cookie_campaign,2347458197,6,"$1,117.80"
2021-10-27,wholesalersRus,affiliate,20_off_promo,wholesale_tid_9761,14,"$3,587.50"
2021-10-27,Facebook,paid_social,october_cookie_campaign,2341277126,2,$598.10
2021-10-27,facebook,paid_social,october_cookie_campaign,2344482216,0,$0.00
2021-10-27,facebook,paid_social,october_cookie_campaign,2348601871,1,$200.11
2021-10-27,instagram_stories,paid_social,october_cookie_campaign,2345784317,4,"$1,129.00"
2021-10-27,amazon,programmatic,always_on_cookies,56790933026,12,"$3,028.32"
2021-10-27,wholesalersRus,affiliate,20_off_promo,wholesale2_tid_8342,4,"$14,543.08"
2021-10-27,facebook,paid_social,october_cookie_campaign,2346763930,2,$438.86
2021-10-27,facebook,paid_social,october_cookie_campaign,2348802358,0,$0.00
2021-10-27,instagram_stories,paid_social,october_cookie_campaign,2348557655,0,$0.00
2021-10-27,pinterest,paid_social,october_cookie_campaign,89651764,0,$0.00
2021-10-27,facebook,paid_social,october_cookie_campaign,2344541199,1,$269.88
2021-10-27,Facebook,paid_social,october_cookie_campaign,2341979950,1,$268.19
2021-10-27,Facebook,paid_social,october_cookie_campaign,2343648870,1,$266.62
2021-10-27,Facebook,paid_social,october_cookie_campaign,2340970988,4,$980.56
2021-10-27,amazon,programmatic,always_on_cookies,56756903049,10,"$2,012.90"
2021-10-27,google,ppc,october_ppc_cookie_campaign,cookie+vouchers,108,"$22,583.88"
2021-10-27,facebook,paid_social,october_cookie_campaign,2344469921,0,$0.00
2021-10-27,pinterest,paid_social,october_cookie_campaign,89654196,0,$0.00
2021-10-27,facebook,paid_social,october_cookie_campaign,2343687120,2,$447.92
2021-10-27,amazon,programmatic,always_on_cookies,56790903023,11,"$2,152.92"
2021-10-27,google,ppc,october_ppc_cookie_campaign,chocolate+cookies+today,109,"$26,596.00"
2021-10-27,facebook,paid_social,october_cookie_campaign,2342240382,1,$246.51
2021-10-27,Facebook,paid_social,october_cookie_campaign,2342630915,0,$0.00
2021-10-27,facebook,paid_social,october_cookie_campaign,2347689348,2,$498.32
2021-10-27,instagram_stories,paid_social,october_cookie_campaign,2344337612,0,$0.00
2021-10-27,google,ppc,october_ppc_cookie_campaign,cookies+wholesale,115,"$27,524.10"
2021-10-27,facebook,paid_social,october_cookie_campaign,2348352637,0,$0.00
2021-10-27,pinterest,paid_social,october_cookie_campaign,89653701,2,$590.36
2021-10-27,facebook,paid_social,october_cookie_campaign,2344751613,0,$0.00
2021-10-27,pinterest,paid_social,october_cookie_campaign,89650642,0,$0.00
2021-10-27,facebook,paid_social,october_cookie_campaign,2343145229,0,$0.00
2021-10-27,pinterest,paid_social,october_cookie_campaign,89651461,0,$0.00
2021-10-27,facebook,paid_social,october_cookie_campaign,2345132842,1,$254.50
2021-10-27,facebook,paid_social,october_cookie_campaign,2344608667,1,$267.67
2021-10-28,facebook,paid_social,october_cookie_campaign,2343771880,0,$0.00
2021-10-28,bing,ppc,october_ppc_cookie_campaign,cookie+vouchers,21,"$4,940.04"
2021-10-28,facebook,paid_social,october_cookie_campaign,2348802358,0,$0.00
2021-10-28,pinterest,paid_social,october_cookie_campaign,89653701,2,$576.98
2021-10-28,google,ppc,october_ppc_cookie_campaign,cookies+order+online,114,"$29,792.76"
2021-10-28,facebook,paid_social,october_cookie_campaign,2343687120,0,$0.00
2021-10-28,facebook,paid_social,october_cookie_campaign,2344469921,0,$0.00
2021-10-28,facebook,paid_social,october_cookie_campaign,2342168712,2,$576.18
2021-10-28,google,ppc,october_ppc_cookie_campaign,cookie+gift+bundle,107,"$20,967.72"
2021-10-28,instagram_stories,paid_social,october_cookie_campaign,2345784317,1,$241.83
2021-10-28,facebook,paid_social,october_cookie_campaign,2347458197,1,$262.56
2021-10-28,facebook,paid_social,october_cookie_campaign,2347100098,1,$255.35
2021-10-28,facebook,paid_social,october_cookie_campaign,2343171260,3,$788.76
2021-10-28,facebook,paid_social,october_cookie_campaign,2346249545,2,$539.10
2021-10-28,Facebook,paid_social,october_cookie_campaign,2347612187,1,$240.25
2021-10-28,facebook,paid_social,october_cookie_campaign,2340153859,0,$0.00
2021-10-28,facebook,paid_social,october_cookie_campaign,2343645835,0,$0.00
2021-10-28,amazon,programmatic,always_on_cookies,56790903023,12,"$2,359.92"
2021-10-28,Facebook,paid_social,october_cookie_campaign,2342630915,3,$584.61
2021-10-28,google,ppc,october_ppc_cookie_campaign,cookies+wholesale,108,"$30,473.28"
2021-10-28,bing,ppc,october_ppc_cookie_campaign,cookies+order+online,29,"$5,738.52"
2021-10-28,facebook,paid_social,october_cookie_campaign,2348352637,0,$0.00
2021-10-28,wholesalersRus,affiliate,20_off_promo,wholesale_tid_9761,15,"$4,069.80"
2021-10-28,facebook,paid_social,october_cookie_campaign,2348209932,4,$820.08
2021-10-28,amazon,programmatic,always_on_cookies,56790933026,10,"$2,507.70"
2021-10-28,facebook,paid_social,october_cookie_campaign,2344439122,0,$0.00
2021-10-28,pinterest,paid_social,october_cookie_campaign,89651342,4,$917.60
2021-10-28,instagram_stories,paid_social,october_cookie_campaign,2348557655,2,$427.70
2021-10-28,facebook,paid_social,october_cookie_campaign,2345132842,1,$208.03
2021-10-28,pinterest,paid_social,october_cookie_campaign,89651764,0,$0.00
2021-10-28,instagram_stories,paid_social,october_cookie_campaign,2341547820,0,$0.00
2021-10-28,instagram_stories,paid_social,october_cookie_campaign,2341713241,0,$0.00
2021-10-28,pinterest,paid_social,october_cookie_campaign,89651461,0,$0.00
2021-10-28,pinterest,paid_social,october_cookie_campaign,89654196,2,$388.16
2021-10-28,amazon,programmatic,always_on_cookies,56756903049,13,"$2,841.54"
2021-10-28,facebook,paid_social,october_cookie_campaign,2348438397,0,$0.00
2021-10-28,bing,ppc,october_ppc_cookie_campaign,chocolate+cookies+today,20,"$5,132.60"
2021-10-28,facebook,paid_social,october_cookie_campaign,2341694718,1,$287.11
2021-10-28,facebook,paid_social,october_cookie_campaign,2344391120,4,$764.36
2021-10-28,facebook,paid_social,october_cookie_campaign,2345041086,1,$180.57
2021-10-28,wholesalersRus,affiliate,20_off_promo,wholesale_tid_5678,9,"$2,498.94"
2021-10-28,Facebook,paid_social,october_cookie_campaign,2341277126,2,$473.10
2021-10-28,google,ppc,october_ppc_cookie_campaign,chocolate+cookies+today,124,"$24,643.76"
